simulation_type,replication_id,fine_amount,avg_coop_propensity_all,avg_punishment_propensity,prop_group_retaliation,avg_ret_threshold_gr,prop_probabilistic,avg_coop_propensity_prob,cooperators_last_trial,is_cooperation_achieved
sim1,66,6.5,0.11943410007399688,0.0976104548933443,0.0,0.0,1.0,0.11943410007399688,23,false
sim1,67,6.5,0.11602559148267719,0.07602625049051631,0.0,0.0,1.0,0.11602559148267719,24,false
sim1,68,6.5,0.15916861966088822,0.0769080919495218,0.0,0.0,1.0,0.15916861966088822,36,false
sim1,69,6.5,0.1533846017164462,0.08144327166692834,0.0,0.0,1.0,0.1533846017164462,36,false
sim1,70,6.5,0.1519348973221938,0.07403698116839168,0.0,0.0,1.0,0.1519348973221938,28,false
sim1,71,6.5,0.13533951951409737,0.09797141259107882,0.0,0.0,1.0,0.13533951951409737,37,false
sim1,72,6.5,0.16244304740268922,0.08207134884971896,0.0,0.0,1.0,0.16244304740268922,29,false
sim1,73,6.5,0.1677047347994999,0.06886121298053592,0.0,0.0,1.0,0.1677047347994999,39,false
sim1,74,6.5,0.1643181176582553,0.07244734505191006,0.0,0.0,1.0,0.1643181176582553,34,false
sim1,75,6.5,0.11587810244483217,0.08524940227154136,0.0,0.0,1.0,0.11587810244483217,23,false
sim1,76,6.5,0.17475602414645164,0.09496252683215783,0.0,0.0,1.0,0.17475602414645164,38,false
sim1,77,6.5,0.1436525345836766,0.06990914082360312,0.0,0.0,1.0,0.1436525345836766,30,false
sim1,78,6.5,0.19146005460524726,0.07834589753437643,0.0,0.0,1.0,0.19146005460524726,38,false
sim1,79,6.5,0.16549163092893499,0.08035224542101808,0.0,0.0,1.0,0.16549163092893499,31,false
sim1,80,6.5,0.13620614142081522,0.08688689550188329,0.0,0.0,1.0,0.13620614142081522,21,false
sim1,81,6.5,0.1328797878715092,0.09059419987796609,0.0,0.0,1.0,0.1328797878715092,23,false
sim1,82,6.5,0.16221947506563086,0.08303029581011465,0.0,0.0,1.0,0.16221947506563086,40,false
sim1,83,6.5,0.17594587486767693,0.06989979079345404,0.0,0.0,1.0,0.17594587486767693,26,false
sim1,84,6.5,0.14891349196272674,0.06920050755550998,0.0,0.0,1.0,0.14891349196272674,36,false
sim1,85,6.5,0.12585129224144245,0.07114594778674536,0.0,0.0,1.0,0.12585129224144245,24,false
sim1,86,6.5,0.17081449041203278,0.06215435785520398,0.0,0.0,1.0,0.17081449041203278,34,false
sim1,87,6.5,0.14967827182383026,0.049757757132085044,0.0,0.0,1.0,0.14967827182383026,32,false
sim1,88,6.5,0.11675823636708735,0.0698344907400891,0.0,0.0,1.0,0.11675823636708735,32,false
sim1,89,6.5,0.15070784186753752,0.07850865924898247,0.0,0.0,1.0,0.15070784186753752,27,false
sim1,90,6.5,0.12201611438226256,0.08772619030504947,0.0,0.0,1.0,0.12201611438226256,23,false
sim1,91,6.5,0.14823899998023615,0.09625255163857657,0.0,0.0,1.0,0.14823899998023615,27,false
sim1,92,6.5,0.14373764452774346,0.05583379848139486,0.0,0.0,1.0,0.14373764452774346,26,false
sim1,93,6.5,0.15643112137942203,0.08709836843634138,0.0,0.0,1.0,0.15643112137942203,30,false
sim1,94,6.5,0.134443010007756,0.06922766995449003,0.0,0.0,1.0,0.134443010007756,33,false
sim1,95,6.5,0.13655580625675134,0.0739799512057593,0.0,0.0,1.0,0.13655580625675134,24,false
sim1,96,6.5,0.17284230244127202,0.09274320051523943,0.0,0.0,1.0,0.17284230244127202,29,false
sim1,97,6.5,0.154497126597185,0.06274043635928847,0.0,0.0,1.0,0.154497126597185,35,false
sim1,98,6.5,0.14763603646296805,0.08121440169609208,0.0,0.0,1.0,0.14763603646296805,27,false
sim1,99,6.5,0.14027929084101545,0.08081535607474043,0.0,0.0,1.0,0.14027929084101545,33,false
sim1,100,6.5,0.22237426176004646,0.10164158291527549,0.0,0.0,1.0,0.22237426176004646,41,false
sim1,1,7.0,0.19667976958116776,0.09408608502586746,0.0,0.0,1.0,0.19667976958116776,45,false
sim1,2,7.0,0.2642168684563644,0.15456015721232771,0.0,0.0,1.0,0.2642168684563644,55,false
sim1,3,7.0,0.16417031505804008,0.10710822723289133,0.0,0.0,1.0,0.16417031505804008,30,false
sim1,4,7.0,0.16487887798761858,0.08220020769337115,0.0,0.0,1.0,0.16487887798761858,28,false
sim1,5,7.0,0.14582256014886652,0.09048058790580205,0.0,0.0,1.0,0.14582256014886652,30,false
sim1,6,7.0,0.1583391388099627,0.055807338001810924,0.0,0.0,1.0,0.1583391388099627,34,false
sim1,7,7.0,0.19526255085656782,0.0872806343848876,0.0,0.0,1.0,0.19526255085656782,33,false
sim1,8,7.0,0.1519399077784924,0.11068422018749216,0.0,0.0,1.0,0.1519399077784924,29,false
sim1,9,7.0,0.16003016512355037,0.09405592853162414,0.0,0.0,1.0,0.16003016512355037,39,false
sim1,10,7.0,0.141942754747905,0.1042624529829206,0.0,0.0,1.0,0.141942754747905,23,false
sim1,11,7.0,0.15784848256400144,0.08472804043551597,0.0,0.0,1.0,0.15784848256400144,25,false
sim1,12,7.0,0.3650654898435625,0.17151282359514103,0.0,0.0,1.0,0.3650654898435625,70,false
sim1,13,7.0,0.13275106952962915,0.08094462843069343,0.0,0.0,1.0,0.13275106952962915,29,false
sim1,14,7.0,0.2007273864908661,0.12289040304607274,0.0,0.0,1.0,0.2007273864908661,37,false
sim1,15,7.0,0.14138765090761046,0.057190677548108144,0.0,0.0,1.0,0.14138765090761046,32,false
sim1,16,7.0,0.30744001185649833,0.14508401676868193,0.0,0.0,1.0,0.30744001185649833,65,false
sim1,17,7.0,0.19194895222635483,0.08039533523717368,0.0,0.0,1.0,0.19194895222635483,43,false
sim1,18,7.0,0.12062948453545552,0.05448342177730934,0.0,0.0,1.0,0.12062948453545552,25,false
sim1,19,7.0,0.11432087247703056,0.06966085400627745,0.0,0.0,1.0,0.11432087247703056,19,false
sim1,20,7.0,0.17446641733436494,0.07297789558623774,0.0,0.0,1.0,0.17446641733436494,33,false
sim1,21,7.0,0.15504278344692707,0.08549839866568956,0.0,0.0,1.0,0.15504278344692707,24,false
sim1,22,7.0,0.1857536919608865,0.09532867885710221,0.0,0.0,1.0,0.1857536919608865,42,false
sim1,23,7.0,0.3402580170286607,0.10139145258768233,0.0,0.0,1.0,0.3402580170286607,74,false
sim1,24,7.0,0.26269844298558875,0.1294294135493886,0.0,0.0,1.0,0.26269844298558875,54,false
sim1,25,7.0,0.1474483558859199,0.08114958254575207,0.0,0.0,1.0,0.1474483558859199,30,false
sim1,26,7.0,0.15543702697527675,0.08463574374598748,0.0,0.0,1.0,0.15543702697527675,25,false
sim1,27,7.0,0.17162473425968783,0.06884846119499653,0.0,0.0,1.0,0.17162473425968783,39,false
sim1,28,7.0,0.19767096010862442,0.11098568277648813,0.0,0.0,1.0,0.19767096010862442,37,false
sim1,29,7.0,0.17394910596795443,0.06746299430737661,0.0,0.0,1.0,0.17394910596795443,43,false
sim1,30,7.0,0.1703966823811409,0.06311171247504625,0.0,0.0,1.0,0.1703966823811409,32,false
sim1,31,7.0,0.16490910981430573,0.07499605073018681,0.0,0.0,1.0,0.16490910981430573,33,false
sim1,32,7.0,0.14185980693410383,0.09283015378394234,0.0,0.0,1.0,0.14185980693410383,27,false
sim1,33,7.0,0.1683086393581695,0.08209604008574561,0.0,0.0,1.0,0.1683086393581695,27,false
sim1,34,7.0,0.14993593017451748,0.05318690768469829,0.0,0.0,1.0,0.14993593017451748,31,false
sim1,35,7.0,0.11621242596009156,0.07326766973790268,0.0,0.0,1.0,0.11621242596009156,27,false
sim1,36,7.0,0.18441207997821413,0.11872109541372483,0.0,0.0,1.0,0.18441207997821413,31,false
sim1,37,7.0,0.15898748182334999,0.09995584105046286,0.0,0.0,1.0,0.15898748182334999,33,false
sim1,38,7.0,0.15449541248191045,0.09726484160005679,0.0,0.0,1.0,0.15449541248191045,29,false
sim1,39,7.0,0.2667845226780868,0.13201223770051723,0.0,0.0,1.0,0.2667845226780868,63,false
sim1,40,7.0,0.14766234266409609,0.059577812269754504,0.0,0.0,1.0,0.14766234266409609,32,false
sim1,41,7.0,0.15809421838161153,0.09533170695417596,0.0,0.0,1.0,0.15809421838161153,32,false
sim1,42,7.0,0.2085235959575518,0.09325014007389573,0.0,0.0,1.0,0.2085235959575518,43,false
sim1,43,7.0,0.16782235341306834,0.07207589275244808,0.0,0.0,1.0,0.16782235341306834,39,false
sim1,44,7.0,0.1574841515219385,0.06723203644392682,0.0,0.0,1.0,0.1574841515219385,25,false
sim1,45,7.0,0.2574358625981364,0.15432266353744578,0.0,0.0,1.0,0.2574358625981364,47,false
sim1,46,7.0,0.13862073068681227,0.07067438789039839,0.0,0.0,1.0,0.13862073068681227,24,false
sim1,47,7.0,0.2222805795598875,0.11030579833888668,0.0,0.0,1.0,0.2222805795598875,50,false
sim1,48,7.0,0.184345391476751,0.07486479904313731,0.0,0.0,1.0,0.184345391476751,33,false
sim1,49,7.0,0.20706889485641156,0.08778686734724223,0.0,0.0,1.0,0.20706889485641156,37,false
sim1,50,7.0,0.17999607244698335,0.08525072484451891,0.0,0.0,1.0,0.17999607244698335,34,false
sim1,51,7.0,0.22795145410062936,0.13904550322901596,0.0,0.0,1.0,0.22795145410062936,46,false
sim1,52,7.0,0.12157566678047789,0.08164225954928069,0.0,0.0,1.0,0.12157566678047789,21,false
sim1,53,7.0,0.38704478711165613,0.21554422135904377,0.0,0.0,1.0,0.38704478711165613,78,false
sim1,54,7.0,0.37251060147835274,0.14204772416335723,0.0,0.0,1.0,0.37251060147835274,68,false
sim1,55,7.0,0.14459037237030073,0.06114054265751514,0.0,0.0,1.0,0.14459037237030073,27,false
sim1,56,7.0,0.16607787476199146,0.08175761822632283,0.0,0.0,1.0,0.16607787476199146,36,false
sim1,57,7.0,0.37261370668087324,0.15545824174027648,0.0,0.0,1.0,0.37261370668087324,72,false
sim1,58,7.0,0.1562064473659796,0.0784670696370851,0.0,0.0,1.0,0.1562064473659796,39,false
sim1,59,7.0,0.1322805111437656,0.06353409707835624,0.0,0.0,1.0,0.1322805111437656,23,false
sim1,60,7.0,0.12001995155613479,0.08466690206538274,0.0,0.0,1.0,0.12001995155613479,27,false
sim1,61,7.0,0.39886190362459223,0.15672141741555154,0.0,0.0,1.0,0.39886190362459223,78,false
sim1,62,7.0,0.1750624636769536,0.09360464279935013,0.0,0.0,1.0,0.1750624636769536,33,false
sim1,63,7.0,0.3711168899445452,0.13966228184549967,0.0,0.0,1.0,0.3711168899445452,74,false
sim1,64,7.0,0.17785291496429922,0.09572042399060207,0.0,0.0,1.0,0.17785291496429922,36,false
sim1,65,7.0,0.1547479292243153,0.10497392070912413,0.0,0.0,1.0,0.1547479292243153,29,false
sim1,66,7.0,0.17392257038272746,0.0682252900104798,0.0,0.0,1.0,0.17392257038272746,31,false
sim1,67,7.0,0.2134644154407392,0.06864450920433782,0.0,0.0,1.0,0.2134644154407392,34,false
sim1,68,7.0,0.480924134439992,0.21357028830742597,0.0,0.0,1.0,0.480924134439992,106,false
sim1,69,7.0,0.1450402048832487,0.0837769916083059,0.0,0.0,1.0,0.1450402048832487,26,false
sim1,70,7.0,0.1640491862993335,0.0787989689383637,0.0,0.0,1.0,0.1640491862993335,35,false
sim1,71,7.0,0.11154682470487164,0.08299780310713509,0.0,0.0,1.0,0.11154682470487164,18,false
sim1,72,7.0,0.19465316196911422,0.09220058173377862,0.0,0.0,1.0,0.19465316196911422,36,false
sim1,73,7.0,0.270342603820662,0.11900938243056981,0.0,0.0,1.0,0.270342603820662,55,false
sim1,74,7.0,0.24766829319448685,0.0856642515122052,0.0,0.0,1.0,0.24766829319448685,49,false
sim1,75,7.0,0.1658482740075182,0.08029614876705704,0.0,0.0,1.0,0.1658482740075182,35,false
sim1,76,7.0,0.4394572819627323,0.17438193252009693,0.0,0.0,1.0,0.4394572819627323,95,false
sim1,77,7.0,0.2043473031000459,0.08858415866659698,0.0,0.0,1.0,0.2043473031000459,51,false
sim1,78,7.0,0.1321897809334023,0.09787446728686054,0.0,0.0,1.0,0.1321897809334023,23,false
sim1,79,7.0,0.1590074763090305,0.09021441389540531,0.0,0.0,1.0,0.1590074763090305,32,false
sim1,80,7.0,0.14119516357266865,0.07399833498824342,0.0,0.0,1.0,0.14119516357266865,25,false
sim1,81,7.0,0.15886145248787142,0.07609238297219682,0.0,0.0,1.0,0.15886145248787142,32,false
sim1,82,7.0,0.2675608344565974,0.16538268826252156,0.0,0.0,1.0,0.2675608344565974,43,false
sim1,83,7.0,0.13642256346154805,0.09187726481271806,0.0,0.0,1.0,0.13642256346154805,26,false
sim1,84,7.0,0.2034224598824114,0.11223814586216493,0.0,0.0,1.0,0.2034224598824114,41,false
sim1,85,7.0,0.1598258592554095,0.07289368512911404,0.0,0.0,1.0,0.1598258592554095,33,false
sim1,86,7.0,0.5073571202256535,0.19500241389256204,0.0,0.0,1.0,0.5073571202256535,99,false
sim1,87,7.0,0.1823344443665085,0.093698695839174,0.0,0.0,1.0,0.1823344443665085,40,false
sim1,88,7.0,0.16321700295382086,0.06085548516182153,0.0,0.0,1.0,0.16321700295382086,32,false
sim1,89,7.0,0.15239774180055735,0.06574943405587971,0.0,0.0,1.0,0.15239774180055735,27,false
sim1,90,7.0,0.1822986409252702,0.058727778169080265,0.0,0.0,1.0,0.1822986409252702,30,false
sim1,91,7.0,0.1534152840462854,0.09395487277296442,0.0,0.0,1.0,0.1534152840462854,24,false
sim1,92,7.0,0.1551943113818443,0.08036262221408805,0.0,0.0,1.0,0.1551943113818443,29,false
sim1,93,7.0,0.14020132431732307,0.07437152100689598,0.0,0.0,1.0,0.14020132431732307,30,false
sim1,94,7.0,0.19229536319653107,0.106510478127471,0.0,0.0,1.0,0.19229536319653107,39,false
sim1,95,7.0,0.1421217188545516,0.08064309108933788,0.0,0.0,1.0,0.1421217188545516,29,false
sim1,96,7.0,0.11769833223917779,0.06316625758985511,0.0,0.0,1.0,0.11769833223917779,23,false
sim1,97,7.0,0.18005685706274352,0.07996937555844832,0.0,0.0,1.0,0.18005685706274352,34,false
sim1,98,7.0,0.1271431996380881,0.07581810735967531,0.0,0.0,1.0,0.1271431996380881,25,false
sim1,99,7.0,0.16852329546922656,0.08194264536538416,0.0,0.0,1.0,0.16852329546922656,29,false
sim1,100,7.0,0.15508236451440155,0.0663015750664387,0.0,0.0,1.0,0.15508236451440155,30,false
sim1,1,7.5,0.4191014310644888,0.18140151971381055,0.0,0.0,1.0,0.4191014310644888,87,false
sim1,2,7.5,0.39994478013707313,0.11539057897993034,0.0,0.0,1.0,0.39994478013707313,89,false
sim1,3,7.5,0.16099975743065695,0.07510118349942994,0.0,0.0,1.0,0.16099975743065695,34,false
sim1,4,7.5,0.487492314709791,0.16255768541161483,0.0,0.0,1.0,0.487492314709791,106,false
sim1,5,7.5,0.37916764822769866,0.11037132985736824,0.0,0.0,1.0,0.37916764822769866,75,false
sim1,6,7.5,0.5658071033821359,0.22729262701986563,0.0,0.0,1.0,0.5658071033821359,109,false
sim1,7,7.5,0.1594473541195797,0.11295146699468052,0.0,0.0,1.0,0.1594473541195797,32,false
sim1,8,7.5,0.3837678147727518,0.20224006864733549,0.0,0.0,1.0,0.3837678147727518,82,false
sim1,9,7.5,0.19626627974994443,0.09960117030386673,0.0,0.0,1.0,0.19626627974994443,38,false
sim1,10,7.5,0.323405825891888,0.13628410648331943,0.0,0.0,1.0,0.323405825891888,57,false
sim1,11,7.5,0.38101388990877794,0.16073876875862625,0.0,0.0,1.0,0.38101388990877794,86,false
sim1,12,7.5,0.426115048357607,0.209301200715058,0.0,0.0,1.0,0.426115048357607,84,false
sim1,13,7.5,0.15729625455484242,0.07422761509953009,0.0,0.0,1.0,0.15729625455484242,33,false
sim1,14,7.5,0.44787489247655254,0.17597432599494492,0.0,0.0,1.0,0.44787489247655254,89,false
sim1,15,7.5,0.15457946538859516,0.05755342034144469,0.0,0.0,1.0,0.15457946538859516,32,false
sim1,16,7.5,0.4409715422587673,0.14476230461600711,0.0,0.0,1.0,0.4409715422587673,85,false
sim1,17,7.5,0.18205970400105392,0.07759793097958478,0.0,0.0,1.0,0.18205970400105392,36,false
sim1,18,7.5,0.16822381032890377,0.1255329189287673,0.0,0.0,1.0,0.16822381032890377,37,false
sim1,19,7.5,0.4208402668038662,0.14319017207967857,0.0,0.0,1.0,0.4208402668038662,83,false
sim1,20,7.5,0.17360724057864807,0.07244936023792765,0.0,0.0,1.0,0.17360724057864807,33,false
sim1,21,7.5,0.4072424907820531,0.22824390635724737,0.0,0.0,1.0,0.4072424907820531,81,false
sim1,22,7.5,0.4264080396380784,0.19698605795039978,0.0,0.0,1.0,0.4264080396380784,87,false
sim1,23,7.5,0.18410949669551224,0.07971775351962919,0.0,0.0,1.0,0.18410949669551224,36,false
sim1,24,7.5,0.47131714762416677,0.20255802177197058,0.0,0.0,1.0,0.47131714762416677,96,false
sim1,25,7.5,0.45077808529365215,0.17196554813477355,0.0,0.0,1.0,0.45077808529365215,98,false
sim1,26,7.5,0.16692998463381867,0.09786638561240718,0.0,0.0,1.0,0.16692998463381867,28,false
sim1,27,7.5,0.21568730021011337,0.0888027951437719,0.0,0.0,1.0,0.21568730021011337,45,false
sim1,28,7.5,0.19558788768680072,0.10885053137467966,0.0,0.0,1.0,0.19558788768680072,45,false
sim1,29,7.5,0.38606058860047854,0.1768465437215214,0.0,0.0,1.0,0.38606058860047854,72,false
sim1,30,7.5,0.1682509039102323,0.10192350559982068,0.0,0.0,1.0,0.1682509039102323,29,false
sim1,31,7.5,0.4173855581715981,0.20609820372233004,0.0,0.0,1.0,0.4173855581715981,83,false
sim1,32,7.5,0.17240993633954838,0.1004036967595842,0.0,0.0,1.0,0.17240993633954838,37,false
sim1,33,7.5,0.27436284107190684,0.08404629579902752,0.0,0.0,1.0,0.27436284107190684,59,false
sim1,34,7.5,0.16333413104525227,0.10810968604109777,0.0,0.0,1.0,0.16333413104525227,33,false
sim1,35,7.5,0.4813355068290215,0.16300545862269794,0.0,0.0,1.0,0.4813355068290215,94,false
sim1,36,7.5,0.43804251033551883,0.16406747362046933,0.0,0.0,1.0,0.43804251033551883,82,false
sim1,37,7.5,0.14344080498196923,0.04744538791742929,0.0,0.0,1.0,0.14344080498196923,28,false
sim1,38,7.5,0.25740347795400015,0.11906808029695533,0.0,0.0,1.0,0.25740347795400015,51,false
sim1,39,7.5,0.1867788566673512,0.08435143431015574,0.0,0.0,1.0,0.1867788566673512,44,false
sim1,40,7.5,0.2077070550554881,0.1305911025811888,0.0,0.0,1.0,0.2077070550554881,41,false
sim1,41,7.5,0.12383351150165213,0.07587066598221584,0.0,0.0,1.0,0.12383351150165213,30,false
sim1,42,7.5,0.22338903453992562,0.1074585719726771,0.0,0.0,1.0,0.22338903453992562,43,false
sim1,43,7.5,0.1832710676796177,0.1033203483845487,0.0,0.0,1.0,0.1832710676796177,42,false
sim1,44,7.5,0.13441864604812043,0.08658166664515546,0.0,0.0,1.0,0.13441864604812043,32,false
sim1,45,7.5,0.16350493284787632,0.09118268943828578,0.0,0.0,1.0,0.16350493284787632,23,false
sim1,46,7.5,0.12073742725235824,0.0706105405346444,0.0,0.0,1.0,0.12073742725235824,23,false
sim1,47,7.5,0.36207353271523857,0.1747488241269773,0.0,0.0,1.0,0.36207353271523857,73,false
sim1,48,7.5,0.23620692923294173,0.07550312175334564,0.0,0.0,1.0,0.23620692923294173,46,false
sim1,49,7.5,0.22299126196265984,0.08861652985476447,0.0,0.0,1.0,0.22299126196265984,48,false
sim1,50,7.5,0.1727953889476248,0.06523349807825243,0.0,0.0,1.0,0.1727953889476248,38,false
sim1,51,7.5,0.597033888606112,0.23892899246450944,0.0,0.0,1.0,0.597033888606112,126,false
sim1,52,7.5,0.26346693372623864,0.15121231603978574,0.0,0.0,1.0,0.26346693372623864,51,false
sim1,53,7.5,0.15750455954603923,0.06686394162741974,0.0,0.0,1.0,0.15750455954603923,30,false
sim1,54,7.5,0.3951595113443341,0.17806881808925443,0.0,0.0,1.0,0.3951595113443341,76,false
sim1,55,7.5,0.4402588596888383,0.16814752459953614,0.0,0.0,1.0,0.4402588596888383,77,false
sim1,56,7.5,0.35701266449468966,0.16366967366903507,0.0,0.0,1.0,0.35701266449468966,74,false
sim1,57,7.5,0.2946422758550745,0.13854776618311665,0.0,0.0,1.0,0.2946422758550745,61,false
sim1,58,7.5,0.3118469411606595,0.13992656763728062,0.0,0.0,1.0,0.3118469411606595,63,false
sim1,59,7.5,0.16589295410468935,0.0957147283482428,0.0,0.0,1.0,0.16589295410468935,27,false
sim1,60,7.5,0.22561384182765706,0.08863255035566374,0.0,0.0,1.0,0.22561384182765706,41,false
sim1,61,7.5,0.5203801629655149,0.21673125458800707,0.0,0.0,1.0,0.5203801629655149,118,false
sim1,62,7.5,0.20880763803854172,0.10722409432915564,0.0,0.0,1.0,0.20880763803854172,44,false
sim1,63,7.5,0.15452765353838183,0.08534613678411777,0.0,0.0,1.0,0.15452765353838183,33,false
sim1,64,7.5,0.3391670471456943,0.13871546441376686,0.0,0.0,1.0,0.3391670471456943,79,false
sim1,65,7.5,0.3098155898085475,0.08577756528531516,0.0,0.0,1.0,0.3098155898085475,58,false
sim1,66,7.5,0.18385406730879517,0.0628369896432974,0.0,0.0,1.0,0.18385406730879517,33,false
sim1,67,7.5,0.16186890392687034,0.0955651090027066,0.0,0.0,1.0,0.16186890392687034,32,false
sim1,68,7.5,0.44381114459545834,0.1782013664628057,0.0,0.0,1.0,0.44381114459545834,92,false
sim1,69,7.5,0.44749764491084076,0.17911153985647843,0.0,0.0,1.0,0.44749764491084076,88,false
sim1,70,7.5,0.23629542658165945,0.0884647876910405,0.0,0.0,1.0,0.23629542658165945,57,false
sim1,71,7.5,0.1608247331483561,0.07269131174944012,0.0,0.0,1.0,0.1608247331483561,31,false
sim1,72,7.5,0.18712798112655643,0.10562779143962597,0.0,0.0,1.0,0.18712798112655643,40,false
sim1,73,7.5,0.18193547537642252,0.07602452111299543,0.0,0.0,1.0,0.18193547537642252,44,false
sim1,74,7.5,0.44482123108009025,0.21769563834988048,0.0,0.0,1.0,0.44482123108009025,92,false
sim1,75,7.5,0.34349946959233646,0.09321642095344712,0.0,0.0,1.0,0.34349946959233646,70,false
sim1,76,7.5,0.2570478344922165,0.12736077735405357,0.0,0.0,1.0,0.2570478344922165,57,false
sim1,77,7.5,0.22317069838734194,0.10473266104791225,0.0,0.0,1.0,0.22317069838734194,50,false
sim1,78,7.5,0.4315878804583035,0.1630993212357067,0.0,0.0,1.0,0.4315878804583035,83,false
sim1,79,7.5,0.21575150216245487,0.10130967669865719,0.0,0.0,1.0,0.21575150216245487,35,false
sim1,80,7.5,0.2953967468538281,0.12803525281765438,0.0,0.0,1.0,0.2953967468538281,56,false
sim1,81,7.5,0.2496458344724018,0.10448816443757,0.0,0.0,1.0,0.2496458344724018,51,false
sim1,82,7.5,0.3487558261206852,0.15533252120222393,0.0,0.0,1.0,0.3487558261206852,68,false
sim1,83,7.5,0.3043478507153805,0.11234187256889706,0.0,0.0,1.0,0.3043478507153805,69,false
sim1,84,7.5,0.20673405473263043,0.08235632560815909,0.0,0.0,1.0,0.20673405473263043,48,false
sim1,85,7.5,0.5155854549281386,0.20516432442890506,0.0,0.0,1.0,0.5155854549281386,110,false
sim1,86,7.5,0.16170594782672254,0.05752119195486447,0.0,0.0,1.0,0.16170594782672254,31,false
sim1,87,7.5,0.18138360589581498,0.08046684459048771,0.0,0.0,1.0,0.18138360589581498,38,false
sim1,88,7.5,0.45579322324481575,0.19489679359527998,0.0,0.0,1.0,0.45579322324481575,94,false
sim1,89,7.5,0.1621089034930533,0.09037372310606383,0.0,0.0,1.0,0.1621089034930533,31,false
sim1,90,7.5,0.4335104030700878,0.169302742358629,0.0,0.0,1.0,0.4335104030700878,79,false
sim1,91,7.5,0.1602600072406696,0.09083247814866034,0.0,0.0,1.0,0.1602600072406696,31,false
sim1,92,7.5,0.1343888871677969,0.04733479298818148,0.0,0.0,1.0,0.1343888871677969,35,false
sim1,93,7.5,0.16808293312175013,0.10651593909949096,0.0,0.0,1.0,0.16808293312175013,34,false
sim1,94,7.5,0.12627719783421643,0.08503218300595261,0.0,0.0,1.0,0.12627719783421643,29,false
sim1,95,7.5,0.5467492130859334,0.2201214971399642,0.0,0.0,1.0,0.5467492130859334,106,false
sim1,96,7.5,0.18738356216286506,0.07026056572964827,0.0,0.0,1.0,0.18738356216286506,32,false
sim1,97,7.5,0.19939396291416242,0.10375522271926624,0.0,0.0,1.0,0.19939396291416242,43,false
sim1,98,7.5,0.13434113102440168,0.08583480803969615,0.0,0.0,1.0,0.13434113102440168,24,false
sim1,99,7.5,0.30397832572940914,0.1315810156069393,0.0,0.0,1.0,0.30397832572940914,52,false
sim1,100,7.5,0.19207350946701454,0.08301968661213027,0.0,0.0,1.0,0.19207350946701454,40,false
sim1,1,8.0,0.49652195544481387,0.19966026831484182,0.0,0.0,1.0,0.49652195544481387,100,false
sim1,2,8.0,0.42348388368114387,0.10027521698624772,0.0,0.0,1.0,0.42348388368114387,88,false
sim1,3,8.0,0.2288911876847015,0.11326030656975798,0.0,0.0,1.0,0.2288911876847015,50,false
sim1,4,8.0,0.3378700388327475,0.16425156784693473,0.0,0.0,1.0,0.3378700388327475,74,false
sim1,5,8.0,0.3083703950968258,0.1516664663969096,0.0,0.0,1.0,0.3083703950968258,61,false
sim1,6,8.0,0.22432178030859234,0.0941086529775539,0.0,0.0,1.0,0.22432178030859234,51,false
sim1,7,8.0,0.49734898615253514,0.17683656416986476,0.0,0.0,1.0,0.49734898615253514,105,false
sim1,8,8.0,0.40881674961371695,0.14063704238209865,0.0,0.0,1.0,0.40881674961371695,76,false
sim1,9,8.0,0.4362655239063022,0.17368200277540669,0.0,0.0,1.0,0.4362655239063022,88,false
sim1,10,8.0,0.2160048630589293,0.06953204897077701,0.0,0.0,1.0,0.2160048630589293,41,false
sim1,11,8.0,0.40604870510652746,0.20277406428514744,0.0,0.0,1.0,0.40604870510652746,82,false
sim1,12,8.0,0.2214657456485921,0.098677773339604,0.0,0.0,1.0,0.2214657456485921,46,false
sim1,13,8.0,0.19339760241551254,0.09224211630910745,0.0,0.0,1.0,0.19339760241551254,39,false
sim1,14,8.0,0.4623622755183504,0.22759739402953091,0.0,0.0,1.0,0.4623622755183504,96,false
sim1,15,8.0,0.4761541249812107,0.17332221594733607,0.0,0.0,1.0,0.4761541249812107,104,false
sim1,16,8.0,0.4516776311777889,0.1780400651106594,0.0,0.0,1.0,0.4516776311777889,80,false
sim1,17,8.0,0.3988690637631288,0.17907801791435424,0.0,0.0,1.0,0.3988690637631288,84,false
sim1,18,8.0,0.5521011421058054,0.22361832918649668,0.0,0.0,1.0,0.5521011421058054,118,false
sim1,19,8.0,0.4086922929643386,0.1446223413168209,0.0,0.0,1.0,0.4086922929643386,79,false
sim1,20,8.0,0.41073439187218924,0.1703674638742784,0.0,0.0,1.0,0.41073439187218924,88,false
sim1,21,8.0,0.43888996417507997,0.215374465405378,0.0,0.0,1.0,0.43888996417507997,78,false
sim1,22,8.0,0.49599431439007285,0.2058921056049545,0.0,0.0,1.0,0.49599431439007285,102,false
sim1,23,8.0,0.4720480723689878,0.18440425609857072,0.0,0.0,1.0,0.4720480723689878,85,false
sim1,24,8.0,0.33941062746752737,0.14790130838680657,0.0,0.0,1.0,0.33941062746752737,70,false
sim1,25,8.0,0.38437450950144714,0.15769269261513308,0.0,0.0,1.0,0.38437450950144714,79,false
sim1,26,8.0,0.5468477388644976,0.21649491826647313,0.0,0.0,1.0,0.5468477388644976,114,false
sim1,27,8.0,0.4030291657245712,0.16542024765875873,0.0,0.0,1.0,0.4030291657245712,81,false
